,,,,,PLAYER STATS,,,,,,,,,,,,,,,,
Player,Team,Age,Pos,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%
Lars Eller,OTT,36,C,81.8750000000000000000000000,11.7445350204124000000000000,0.1117689475284030000000000,0.1373043991756020000000000,0.2490733467040050000000000,1.2222785709666200000000000,0.0010589019532146400000000,0.0020120639618014500000000,0.0043681973820116500000000,0.0071259701200177300000000,0.4436478940323460000000000,0.7628897869482880000000000,0.0041549264357710000000000,0.3549560068102480000000000,0.0186722091429389000000000,4.4847606531747900000000000,4.0427222471195400000000000,0.5259184574876130000000000
Ryan Lindgren,SEA,28,D,77.5300000000000000000000000,17.6686112369564000000000000,0.0399606845333617000000000,0.2085210556875760000000000,0.2484817402209380000000000,0.8932017114269240000000000,0.0001044541926954530000000,0.0007320919748567760000000,0.0002867012051858650000000,0.0107247661220039000000000,1.4384267166644800000000000,1.1325601899658300000000000,-0.0693625635153956000000000,0.4916569088953150000000000,0.0054948793966315600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Oskar Sundqvist,STL,32,C,76.3550000000000000000000000,12.0987063062472000000000000,0.0620628751871377000000000,0.1860764673949820000000000,0.2481393425821200000000000,0.8592103725496200000000000,0.0064982086961699000000000,0.0134320473125600000000000,0.0055195198151590400000000,0.0142230901048679000000000,0.6742354701846730000000000,1.1312194427525600000000000,-0.0061149838997754900000000,0.3846983672538200000000000,0.0096456184562135100000000,2.8553693761028200000000000,3.7031986059463700000000000,0.4353647600997610000000000
Alexei Toropchenko,STL,26,RW,80.3750000000000000000000000,12.1179703085620000000000000,0.1130543268252040000000000,0.1348122966774230000000000,0.2478666235026270000000000,1.1887656048991300000000000,0.0007091061449274850000000,0.0016057229526109300000000,0.0128320401782643000000000,0.0141148990791956000000000,0.6252376073257720000000000,2.3649444821881700000000000,-0.0041755549973786300000000,0.2966223216771460000000000,0.0175705508017776000000000,0.0262205689498968000000000,0.0838922872702152000000000,0.2381245010798990000000000
Nick Cousins,OTT,32,LW,74.2625000000000000000000000,10.6426760589441000000000000,0.1024955276685940000000000,0.1452828829878090000000000,0.2477784106564020000000000,1.2400120872439300000000000,0.0007300920827133270000000,0.0016532441907582000000000,0.0000448240320201877000000,0.0000745398789547993000000,0.4539189857609590000000000,1.5132044240643400000000000,0.0128933709286009000000000,0.4960255484833930000000000,0.0171229842560478000000000,0.1903362320829000000000000,0.2952694446384480000000000,0.3919563571990930000000000
Sean Walker,CAR,31,D,80.6925000000000000000000000,17.0503012766768000000000000,0.0720788386410426000000000,0.1756618786486290000000000,0.2477407172896720000000000,1.6026764510915600000000000,0.0010881201518819500000000,0.0119380166873360000000000,0.0054566095237642600000000,0.0089360176008009600000000,1.2473075868905400000000000,1.1675765310911000000000000,0.0678052663402166000000000,0.5368112530361300000000000,0.0121872249374509000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Henri Jokiharju,BOS,26,D,74.8250000000000000000000000,17.7996449726880000000000000,0.0508038924619374000000000,0.1968022218334790000000000,0.2476061142954170000000000,1.1263375862013900000000000,0.0040647242298161700000000,0.0284885834820476000000000,0.0001907954692486170000000,0.0036699670762225600000000,1.1509644344752500000000000,1.0130413293126900000000000,-0.0379338583597288000000000,0.3337915367159980000000000,0.0068758138896565900000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Chris Tanev,TOR,36,D,78.1250000000000000000000000,19.6594897973577000000000000,0.0363330854663685000000000,0.2105056180482620000000000,0.2468387035146300000000000,0.7720019336463440000000000,0.0002108999850353670000000,0.0018340844743302000000000,0.0003368810515066070000000,0.0071228816606734800000000,2.3408682516798700000000000,0.5905620202485210000000000,0.0781950368593812000000000,0.3600822927818050000000000,0.0053020438607391700000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Kevin Bahl,CGY,25,D,76.4325000000000000000000000,21.3200270799313000000000000,0.0360847888087123000000000,0.2096090889480610000000000,0.2456938777567730000000000,1.0849556942750800000000000,0.0010771624797560300000000,0.0025816416516922900000000,0.0004307245024052950000000,0.0019613192493364400000000,1.6246700197645500000000000,1.6306946243580200000000000,-0.0645577264664334000000000,0.6265908795185780000000000,0.0050816943983352300000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Adam Klapka,CGY,25,RW,54.9275000000000000000000000,9.5321273002925900000000000,0.1333632823844270000000000,0.1109225561608170000000000,0.2442858385452440000000000,1.2177869417885000000000000,0.0025223500852477700000000,0.0057116913389837700000000,0.0000000000000000000000000,0.0000000000000000000000000,0.6373497713672590000000000,2.7778287140849000000000000,-0.0498415551690043000000000,0.3987501801464460000000000,0.0187810838696918000000000,0.1692972236897220000000000,0.3639382979681130000000000,0.3174905211929150000000000
Brandon Duhaime,WSH,28,RW,78.6550000000000000000000000,13.2704275126906000000000000,0.1130045904102680000000000,0.1309856911380090000000000,0.2439902815482760000000000,1.1722605669985600000000000,0.0003832708204019330000000,0.0008678908761231260000000,0.0076685741080080500000000,0.0158265046809141000000000,0.7156744798373280000000000,2.2257348332870100000000000,0.0127694712188944000000000,0.7884676018065300000000000,0.0181116110294357000000000,0.1800510759150870000000000,0.2789690772703100000000000,0.3922509167965990000000000
Lian Bichsel,DAL,21,D,63.7700000000000000000000000,16.4094717738478000000000000,0.0806574392409215000000000,0.1613927177327780000000000,0.2420501569737000000000000,1.0732988427684300000000000,0.0003034245542871540000000,0.0021266229285384000000000,0.0002166845561586850000000,0.0011779895802166300000000,0.9646602916089440000000000,2.7319558745832900000000000,0.0618643007420990000000000,0.6982267502387340000000000,0.0132283486051633000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
David Kampf,TOR,31,C,77.3975000000000000000000000,12.5007939175086000000000000,0.0904065024545702000000000,0.1505391623665960000000000,0.2409456648211670000000000,0.9160986686699490000000000,0.0007115540919967270000000,0.0016112661633474000000000,0.0012994467556993500000000,0.0132983212220524000000000,0.4217627132504770000000000,1.0255553594824400000000000,0.0326192611853498000000000,0.2131532079216070000000000,0.0131929131577293000000000,5.1395109924041300000000000,4.9027575672805700000000000,0.5117878457300980000000000
Connor Murphy,CHI,33,D,74.3950000000000000000000000,20.5820950084066000000000000,0.0543349590717079000000000,0.1852341027791770000000000,0.2395690618508840000000000,1.2215680025302600000000000,0.0002166035075337380000000,0.0015181170377106500000000,0.0049614543489917800000000,0.0129494460454517000000000,2.2010951416307200000000000,1.7769907834853200000000000,-0.0998502676400965000000000,0.7689346181666780000000000,0.0074871609502524400000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Johnathan Kovacevic,N.J,28,D,40.0000000000000000000000000,19.6185800710206000000000000,0.0524610796237024000000000,0.1853996645799320000000000,0.2378607442036340000000000,1.0250461811472400000000000,0.0002439539256033630000000,0.0017098089273424000000000,0.0003424502685823670000000,0.0015593594048174900000000,1.3617298618909100000000000,1.2671230518823500000000000,0.0568680874513278000000000,0.6843822443994220000000000,0.0082328544037896200000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Trevor Van Riemsdyk,WSH,34,D,79.6800000000000000000000000,17.6016952075839000000000000,0.0309854700649368000000000,0.2067289385894730000000000,0.2377144086544100000000000,1.0207876027907500000000000,0.0001870686755852950000000,0.0016268363104291600000000,0.0003268905472843510000000,0.0040114509446689600000000,1.6578082064845000000000000,0.4236749394242130000000000,0.0336813871473944000000000,0.2843015337082710000000000,0.0049661414579966600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Sean Kuraly,BOS,33,C,78.1800000000000000000000000,11.8178237947028000000000000,0.1030713825590910000000000,0.1334272056445670000000000,0.2364985882036590000000000,1.1321277753570500000000000,0.0022200486014072700000000,0.0044478469673026000000000,0.0024051406078431200000000,0.0053425149088112200000000,0.5196401177493840000000000,1.9830403840663700000000000,-0.0505741510150110000000000,0.4658703110088990000000000,0.0139497115178107000000000,4.1459572020624300000000000,3.9546870641532800000000000,0.5118058596096390000000000
Brenden Dillon,N.J,35,D,81.3425000000000000000000000,18.6094706037338000000000000,0.0511087195465341000000000,0.1849182911361480000000000,0.2360270106826820000000000,0.7911698494496430000000000,0.0004141491057110510000000,0.0029026621992012100000000,0.0003518806231468870000000,0.0094653602331542700000000,1.3921480962337000000000000,2.1944062622706800000000000,0.0306995728877156000000000,0.7951109863629800000000000,0.0080206250006457100000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Egor Zamula,PHI,25,D,69.6575000000000000000000000,16.2037113154532000000000000,0.0473100336818100000000000,0.1881266330208840000000000,0.2354366667026940000000000,0.7325511237442770000000000,0.0024096601258552900000000,0.0109450637367558000000000,0.0002400176063559840000000,0.0046167590693278200000000,1.3473582220157400000000000,0.6592170350869300000000000,-0.0483960645755443000000000,0.2946834599127780000000000,0.0068270131841762300000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Jacob Bernard-Docker,DET,25,D,66.9000000000000000000000000,18.0084386225406000000000000,0.0581569695186634000000000,0.1772440528537850000000000,0.2354010223724490000000000,1.0007076693951300000000000,0.0002687391970485650000000,0.0018835223786787400000000,0.0004371052408172840000000,0.0084077564785013400000000,1.8122552989798800000000000,1.0527790407244300000000000,-0.0218110873371465000000000,0.4618469242343910000000000,0.0080657028970023900000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Liam Ohgren,MIN,22,LW,53.2100000000000000000000000,11.0206848608740000000000000,0.1027814452732070000000000,0.1323890794933630000000000,0.2351705247665710000000000,1.2371597532437200000000000,0.0147011898701109000000000,0.0443085320663134000000000,0.0000239173737541299000000,0.0000397732659067038000000,0.4608419619803270000000000,1.4800327377097000000000000,0.0035685909544730000000000,0.2196677406049280000000000,0.0158074834162801000000000,0.0000000000000000000000000,0.0162952639210589000000000,0.0000000000000000000000000
Jeff Petry,FLA,38,D,71.9475000000000000000000000,15.0617435805728000000000000,0.0393675100195060000000000,0.1957552382565340000000000,0.2351227482760400000000000,0.8790315658710070000000000,0.0004302359836147590000000,0.0025074357316558200000000,0.0000403498308051689000000,0.0007761324268825320000000,1.2820525940038800000000000,1.2049908535589200000000000,0.0439825627760338000000000,0.3439732210810260000000000,0.0057848498644800100000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Cole Koepke,WPG,27,LW,63.8950000000000000000000000,10.9385311913204000000000000,0.1207887544221490000000000,0.1131809788611990000000000,0.2339697332833480000000000,1.1052234838162500000000000,0.0009643259834833460000000,0.0021836510324370000000000,0.0013005652146197700000000,0.0021627678122958400000000,0.3825416159848410000000000,2.2336535677095500000000000,0.0423150524989090000000000,0.2394143961849710000000000,0.0206868332402405000000000,0.0000000000000000000000000,0.0252878074795826000000000,0.0000000000000000000000000
Cole Smith,NSH,30,LW,78.5025000000000000000000000,13.3525886837763000000000000,0.0843488210660017000000000,0.1492936619829700000000000,0.2336424830489710000000000,1.0758725473416800000000000,0.0005464435368358590000000,0.0012373844673042100000000,0.0047055523779363400000000,0.0230881753658705000000000,0.4290295281144490000000000,2.3508791473559000000000000,-0.0600798480329316000000000,0.6724853796959060000000000,0.0111445815642731000000000,0.0682013402782348000000000,0.1412296685061320000000000,0.3256506315569350000000000
Carl Grundstrom,S.J,28,RW,70.5150000000000000000000000,10.9775969899939000000000000,0.1121053531306300000000000,0.1206081008023810000000000,0.2327134539330110000000000,1.6598623207357400000000000,0.0013615925237526500000000,0.0023813261231209000000000,0.0016695085006240400000000,0.0020197674791612300000000,0.3747528119799540000000000,2.7543540865196200000000000,-0.0967060661204685000000000,0.3300830682267260000000000,0.0135947575811404000000000,0.0550124223148218000000000,0.0993121404065513000000000,0.3564722384092840000000000
Sam Carrick,NYR,34,C,77.9875000000000000000000000,11.9435878066692000000000000,0.0945754325621635000000000,0.1379256281983680000000000,0.2325010607605320000000000,1.0837951454266700000000000,0.0005113752365409380000000,0.0009640836685427490000000,0.0117962534482606000000000,0.0224555762028759000000000,0.5075147629838210000000000,1.8412144018417800000000000,0.0095736540116868000000000,0.7767327755541870000000000,0.0158001991805287000000000,4.6783728182631800000000000,4.1256575870414800000000000,0.5313898979090690000000000
Justin Barron,NSH,24,D,69.5050000000000000000000000,17.2140097544380000000000000,0.0885135391637995000000000,0.1438063953204820000000000,0.2323199344842820000000000,1.1149257499681100000000000,0.0005759419862484680000000,0.0018524219103046800000000,0.0023112716934257100000000,0.0034046873024624400000000,1.2966525610152900000000000,1.2474598247494100000000000,-0.0565330657786854000000000,0.3943917407068960000000000,0.0116948446260033000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Mark Kastelic,BOS,27,"C,RW",73.9900000000000000000000000,10.7502181081590000000000000,0.1024421632292280000000000,0.1297610402780880000000000,0.2322032035073160000000000,1.1586590467849100000000000,0.0015685003124315200000000,0.0035517629777503400000000,0.0011133724181949300000000,0.0018514765750320100000000,0.6152675782885450000000000,2.9317797910674300000000000,-0.0514524450974002000000000,0.9677255174354610000000000,0.0138645527868895000000000,3.7826573858124000000000000,3.0947442667598800000000000,0.5500125740653250000000000
Connor Dewar,PIT,26,C,74.7950000000000000000000000,11.7490110268039000000000000,0.1052493667643840000000000,0.1267000716378110000000000,0.2319494384021950000000000,1.1239354087564000000000000,0.0004868659345801550000000,0.0011024750125098300000000,0.0134165456150768000000000,0.0246621382025722000000000,0.6587835283700170000000000,2.2174348773112900000000000,-0.0830618249335507000000000,0.3413014982177730000000000,0.0118197262400517000000000,1.7934014848034500000000000,2.2121422985373300000000000,0.4477298418912010000000000
Michael Eyssimont,BOS,29,"C,LW",78.2050000000000000000000000,10.6141642767466000000000000,0.1078034334581170000000000,0.1236343255772900000000000,0.2314377590354070000000000,1.7040756700648000000000000,0.0015817731200655000000000,0.0033888376944170600000000,0.0000685825015031673000000,0.0001140488958726660000000,0.3391505130842940000000000,1.4865835718033700000000000,-0.0258092271725863000000000,0.6715741310189110000000000,0.0145901486914478000000000,0.0989833907633132000000000,0.1561748921537210000000000,0.3879293653794420000000000
Colin Blackwell,DAL,33,C,70.5325000000000000000000000,11.4593926181956000000000000,0.0984943240621266000000000,0.1323775325555050000000000,0.2308718566176320000000000,1.0829780110414100000000000,0.0010111324080554000000000,0.0019062640731968300000000,0.0178965594964337000000000,0.0302942086725726000000000,0.4047670112564620000000000,1.3333372689490400000000000,0.0550941624166961000000000,0.2279041566981870000000000,0.0161537146056913000000000,1.8419656837099900000000000,1.9815665108194000000000000,0.4817445205104900000000000
Joel Edmundson,L.A,32,D,74.3450000000000000000000000,19.1568859426221000000000000,0.0558589230498360000000000,0.1747869207676520000000000,0.2306458438174880000000000,1.1572415504497900000000000,0.0002242005064571740000000,0.0023116898764347700000000,0.0001679356246341660000000,0.0023198935046750100000000,1.4413037698576800000000000,1.3646641776086600000000000,0.0119583170774960000000000,0.4265674083289350000000000,0.0085590327650215000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Ben Chiarot,DET,34,D,80.5650000000000000000000000,20.3611555983965000000000000,0.0602024586447176000000000,0.1686996529716490000000000,0.2289021116163660000000000,1.3252446603936600000000000,0.0001731489628821620000000,0.0017853068707778800000000,0.0003418799941760450000000,0.0015567626401470900000000,1.8284834729293500000000000,1.6164531865451800000000000,-0.0700623553246607000000000,0.6608587573749990000000000,0.0083493887167132600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Michael McCarron,NSH,31,C,73.9600000000000000000000000,12.8977808273664000000000000,0.1023168148548590000000000,0.1254901536893400000000000,0.2278069685441990000000000,1.1129977072578400000000000,0.0006057829394131900000000,0.0013717545350214800000000,0.0015713185860727200000000,0.0057316203440593300000000,0.7448763517580220000000000,1.8681716557309500000000000,-0.0645064889068072000000000,0.8236510366244910000000000,0.0135186013762344000000000,5.9818185655783700000000000,5.0031575402930600000000000,0.5445454325914380000000000
Radek Faksa,DAL,32,C,78.7000000000000000000000000,11.9539496756985000000000000,0.0892204528841938000000000,0.1384673485529880000000000,0.2276878014371820000000000,0.9327592910103060000000000,0.0007638214853838050000000,0.0017296221440918000000000,0.0118002591258860000000000,0.0233710940024301000000000,0.6586107974225600000000000,1.3724169314380100000000000,0.0560692902463021000000000,0.3471530520043070000000000,0.0146327389583659000000000,4.9432325980170600000000000,3.8157846749130500000000000,0.5643592704508300000000000
Urho Vaakanainen,NYR,27,D,68.7025000000000000000000000,16.6964579047084000000000000,0.0286209251918157000000000,0.1990318899388430000000000,0.2276528151306590000000000,0.9189649471508720000000000,0.0001550562616623870000000,0.0010867485726043700000000,0.0002522241619438780000000,0.0048515532041050500000000,1.1147210615972500000000000,0.7336839733302000000000000,0.0181407698152232000000000,0.3423546751174630000000000,0.0047815411096794100000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Emil Heineman,NYI,24,LW,70.3550000000000000000000000,10.5922363212751000000000000,0.1130673405603840000000000,0.1134816143963870000000000,0.2265489549567710000000000,0.9258309835279560000000000,0.0074839544916582800000000,0.0138503892980476000000000,0.0000356137326969988000000,0.0000592236620562667000000,0.4024212032988620000000000,2.3800652953029900000000000,-0.0229810393175956000000000,0.2799596702399130000000000,0.0171482963438621000000000,0.0149999090515117000000000,0.0948743522961722000000000,0.1365188613559480000000000
Drew Helleson,ANA,24,D,65.9400000000000000000000000,16.5281279851536000000000000,0.0649537173483933000000000,0.1613612348203850000000000,0.2263149521687780000000000,1.0913329444114900000000000,0.0000783971305526201000000,0.0005494648768834980000000,0.0003871632189111380000000,0.0114538673440513000000000,1.3071200436966500000000000,1.5185116927512400000000000,-0.0624218719756909000000000,0.5332245198272430000000000,0.0094955209149222600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Owen Pickering,PIT,22,D,58.3750000000000000000000000,18.0853495368699000000000000,0.0562103809458411000000000,0.1692047753154480000000000,0.2254151562612890000000000,0.9515751904151110000000000,0.0001538948262033020000000,0.0010786083768212400000000,0.0010727640098550100000000,0.0044861040412118500000000,1.2717721702679400000000000,0.9913779237973950000000000,-0.0732902268570185000000000,0.3840170239580590000000000,0.0063125445316568500000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Casey Cizikas,NYI,35,"C,LW",80.2800000000000000000000000,11.9088972844368000000000000,0.0946778801086850000000000,0.1306898082472610000000000,0.2253676883559460000000000,1.0864836295634700000000000,0.0007177361621542620000000,0.0024706151152805500000000,0.0076129666891298800000000,0.0097788080272326000000000,0.7226185821328270000000000,2.0211475745192000000000000,-0.0464552118743120000000000,0.3781115664453980000000000,0.0143592688858310000000000,3.9950500639926000000000000,3.3866500238374400000000000,0.5412100216018130000000000
Jamie Oleksiak,SEA,33,D,81.3300000000000000000000000,19.0273974570122000000000000,0.0536013111429566000000000,0.1716940330219890000000000,0.2252953441649450000000000,0.9772063768999890000000000,0.0003604864626856290000000,0.0025265548425242200000000,0.0003519386235685040000000,0.0049389581825685700000000,1.9049864674025900000000000,1.1016762394720400000000000,-0.0765316482273830000000000,0.4681116143618130000000000,0.0073705629338250000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Sam Malinski,COL,27,D,69.6525000000000000000000000,15.7753330191151000000000000,0.0635396424470728000000000,0.1607101604866400000000000,0.2242498029337130000000000,1.3946644161413400000000000,0.0006310583782655130000000,0.0028636392877667100000000,0.0001458779842140490000000,0.0007930548832530090000000,1.3079993474526700000000000,0.8449224084216160000000000,0.0721110160070639000000000,0.2770177753050610000000000,0.0100139061400345000000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Niko Mikkola,FLA,29,D,81.3200000000000000000000000,20.1470245540156000000000000,0.0515267545563204000000000,0.1725983842227760000000000,0.2241251387790960000000000,1.3254791172090500000000000,0.0002324738408327510000000,0.0016293480313806200000000,0.0003544826715959980000000,0.0043500488455715100000000,1.3555716383721500000000000,1.8491285883424000000000000,0.0612527523451774000000000,0.6818292553276570000000000,0.0075715873054844900000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Parker Kelly,COL,26,"C,LW",78.7000000000000000000000000,12.2035771911902000000000000,0.0952620758821484000000000,0.1284325482844730000000000,0.2236946241666220000000000,1.1752018859914700000000000,0.0004900463382670440000000,0.0011096768217666500000000,0.0140915335746935000000000,0.0266537367396828000000000,0.8095712233035280000000000,1.9743149666908200000000000,0.0494367954509649000000000,0.4018585039220960000000000,0.0150133908509683000000000,2.4400445646450600000000000,4.1037522458039600000000000,0.3728790234973130000000000
Adam Edstrom,NYR,25,C,59.6650000000000000000000000,10.6524105779832000000000000,0.1184402923424710000000000,0.1036382703511120000000000,0.2220785626935830000000000,0.9446576592415120000000000,0.0008373324155197930000000,0.0018960826784300100000000,0.0000814427743083778000000,0.0001354348162154490000000,0.6418212660540490000000000,1.9723381764978900000000000,0.0168130200876137000000000,0.3118955404512910000000000,0.0197871705083774000000000,0.0000000000000000000000000,0.0866052746844928000000000,0.0000000000000000000000000
Nick Seeler,PHI,32,D,79.1300000000000000000000000,17.4853161145050000000000000,0.0377658477334585000000000,0.1838512860042380000000000,0.2216171337376960000000000,1.1757629487435000000000000,0.0001086878152332880000000,0.0007617643221751700000000,0.0004264897308478070000000,0.0176789928830300000000000,2.3851423529189600000000000,1.5960036835593500000000000,-0.0307407069319965000000000,0.5806402234501910000000000,0.0054497517825070600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Brian Dumoulin,L.A,34,D,81.4000000000000000000000000,16.6776487759408000000000000,0.0403105817378206000000000,0.1794183393080960000000000,0.2197289210459170000000000,0.7913320793086790000000000,0.0001530147817051850000000,0.0010724403763038500000000,0.0003167854915215540000000,0.0050891639608355200000000,1.1949308660150100000000000,0.9010993505396700000000000,-0.0042446985633174000000000,0.2248379748918230000000000,0.0061766244501933200000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Nick Leddy,S.J,35,D,72.5775000000000000000000000,15.7686789722949000000000000,0.0318714868715255000000000,0.1869489336893370000000000,0.2188204205608620000000000,0.7191780047024070000000000,0.0001903571676881200000000,0.0017671810827436800000000,0.0029259721635088000000000,0.0065313901614075900000000,1.0237103315025000000000000,0.5839366181980720000000000,-0.0860313494429668000000000,0.1916687702492550000000000,0.0038649816950668200000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Simon Nemec,N.J,22,D,65.4425000000000000000000000,16.3793112733693000000000000,0.0535897841705711000000000,0.1642194843358950000000000,0.2178092685064660000000000,0.9800950478014720000000000,0.0011443792244833200000000,0.0207846977566754000000000,0.0002207351205718020000000,0.0012000101743800300000000,1.2520553992732000000000000,0.5995734125438200000000000,0.0136892469258452000000000,0.4457189228122940000000000,0.0084099849597354600000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Jonas Siegenthaler,N.J,28,D,73.6000000000000000000000000,19.5488045660546000000000000,0.0380357622809934000000000,0.1744110003167050000000000,0.2124467625976990000000000,1.0442135895762200000000000,0.0005422372251709200000000,0.0017544730835481300000000,0.0004486720522095010000000,0.0018762649456033700000000,1.6686481886812400000000000,1.3459226366961100000000000,0.0566575632526576000000000,0.5008274896654300000000000,0.0059690516329955700000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Yakov Trenin,MIN,29,C,79.6400000000000000000000000,12.1734646133362000000000000,0.1136267306454530000000000,0.0982978510138946000000000,0.2119245816593480000000000,1.1842888852105000000000000,0.0006716860737120490000000,0.0018703100222239500000000,0.0110522746599020000000000,0.0152668729076189000000000,0.4218921168878400000000000,2.5133983811535100000000000,0.0049362756345702200000000,0.4081570218866540000000000,0.0174754563486600000000000,0.3704353028573510000000000,0.4932712519318560000000000,0.4288902299088820000000000
Scott Mayfield,NYI,33,D,73.5525000000000000000000000,18.7489355195439000000000000,0.0491102101415829000000000,0.1611040172332260000000000,0.2102142273748090000000000,1.0103836600355700000000000,0.0001519568523497430000000,0.0010650256275886600000000,0.0063533520144153500000000,0.0076870717264450000000000,1.8035291859345900000000000,1.4198246997241100000000000,-0.0192218455126189000000000,0.5872767880629680000000000,0.0074482731515866100000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Morgan Barron,WPG,27,C,79.1350000000000000000000000,10.2593253361280000000000000,0.1075990496330860000000000,0.1012250286385250000000000,0.2088240782716110000000000,1.1922904096892600000000000,0.0009433519845137820000000,0.0025401861087009000000000,0.0012687650192522100000000,0.0054375571849615000000000,0.5078232255045090000000000,1.6300409892465700000000000,0.0443152425563259000000000,0.2693106151271670000000000,0.0184279042135720000000000,0.8579917422758620000000000,0.9247221990704670000000000,0.4812840256513030000000000
Zach Whitecloud,VGK,29,D,75.4225000000000000000000000,17.6268436162914000000000000,0.0536366340413098000000000,0.1548153738472490000000000,0.2084520078885590000000000,0.9810328942666910000000000,0.0000743967980638416000000,0.0005214275981853370000000,0.0002140020272813320000000,0.0041163471934649400000000,1.4546023878431000000000000,1.5759323621394300000000000,0.0613789525921493000000000,0.4419718728219260000000000,0.0091211486221934400000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Brandon Carlo,TOR,29,D,80.6825000000000000000000000,19.6034980532187000000000000,0.0408304735561349000000000,0.1665376361643040000000000,0.2073681097204390000000000,1.0831885556705000000000000,0.0002229965818766590000000,0.0015629244149957400000000,0.0002481963171150540000000,0.0011301707046006700000000,1.8117963265722000000000000,1.3585848767035700000000000,0.0457288897592683000000000,0.4943590281712390000000000,0.0059583423447415700000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Sam Lafferty,CHI,31,"C,RW",76.5125000000000000000000000,10.0993584819677000000000000,0.1043394236132400000000000,0.1029710666666420000000000,0.2073104902798820000000000,0.8939427869184210000000000,0.0003083555645103660000000,0.0006982503409982870000000,0.0130293523992345000000000,0.0160897705781265000000000,0.3426767391382990000000000,1.6939898058968300000000000,-0.0986615078220743000000000,0.3275554025971170000000000,0.0143775954081039000000000,1.5834024683781100000000000,1.7536497490675200000000000,0.4744913669915940000000000
Nicolas Hague,NSH,27,D,78.2075000000000000000000000,18.8615519301184000000000000,0.0510672633241827000000000,0.1556933413268520000000000,0.2067606046510350000000000,1.2646103005062300000000000,0.0001386293383015620000000,0.0009716165855226280000000,0.0005114280167912120000000,0.0021386989793087100000000,1.4093474963874600000000000,1.4740568144658500000000000,-0.0654680749450171000000000,0.5347420065740050000000000,0.0067472582804119400000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Dmitry Kulikov,FLA,35,D,77.5750000000000000000000000,15.8727187646875000000000000,0.0355629410467991000000000,0.1709740257373280000000000,0.2065369667841270000000000,0.8689645633950960000000000,0.0002409975527853630000000,0.0016890884875123500000000,0.0001544301434303270000000,0.0029704769416044900000000,0.9923149553789070000000000,1.3594927359254500000000000,0.0579233251537026000000000,0.4050690369482260000000000,0.0052257883364518800000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
Jayden Struble,MTL,24,D,71.2400000000000000000000000,15.8944277134637000000000000,0.0420764813709884000000000,0.1637290846657740000000000,0.2058055660367620000000000,0.8622777516659720000000000,0.0001615036945301450000000,0.0011319369344988100000000,0.0005506468995070960000000,0.0029935511856365100000000,1.1182999108366600000000000,1.8281876915353700000000000,0.0167879961865823000000000,0.5987877548896300000000000,0.0065839754489269300000000,0.0000000000000000000000000,0.0000000000000000000000000,0.0000000000000000000000000
